subject,label,position,trial,prob
4,0,24,4,0.18267881125211716
4,0,26,4,0.5918024778366089
4,0,28,4,0.3000805824995041
4,1,30,4,0.8147006034851074
4,0,0,5,0.013915640767663717
4,0,2,5,0.004687770735472441
4,0,4,5,0.005239628255367279
4,0,6,5,0.005271023139357567
4,0,8,5,0.010740834288299084
4,0,10,5,0.015464159194380045
4,0,12,5,0.0038974491180852056
4,0,14,5,0.002701793797314167
4,0,16,5,0.00395928870420903
4,0,18,5,0.011625315994024277
4,0,20,5,0.052973220124840736
4,0,22,5,0.01391451945528388
4,0,24,5,0.10447939857840538
4,0,26,5,0.7011002004146576
4,0,28,5,0.8104220330715179
4,1,30,5,0.9777545034885406
4,1,32,5,0.9929919838905334
4,1,34,5,0.9569822549819946
4,1,36,5,0.9503508508205414
4,1,38,5,0.9751183688640594
4,1,40,5,0.9616824388504028
4,1,42,5,0.9937919080257416
4,1,44,5,0.9924222528934479
4,1,46,5,0.9786092936992645
4,1,48,5,0.9562331140041351
4,1,50,5,0.9794564843177795
4,1,52,5,0.983439177274704
4,0,0,6,0.01885706465691328
4,0,2,6,0.014005345292389393
4,0,4,6,0.0013012116542086005
4,0,6,6,0.007887235609814525
4,0,8,6,0.020312153734266758
4,0,10,6,0.029558304697275162
4,0,12,6,0.01494376314803958
4,0,14,6,0.01305403164587915
4,0,16,6,0.030299577862024307
4,0,18,6,0.039912241511046886
4,0,20,6,0.0491620060056448
4,0,22,6,0.009843368083238602
4,0,24,6,0.036361148580908775
4,0,26,6,0.0801095049828291
4,0,28,6,0.5087650418281555
4,1,30,6,0.7842660546302795
4,1,32,6,0.6555502116680145
4,1,34,6,0.7319054305553436
4,1,35,6,0.7323495745658875
4,1,36,6,0.9774606823921204
4,1,37,6,0.9460689127445221
4,1,38,6,0.9124225974082947
4,1,39,6,0.988772064447403
4,1,40,6,0.9842641651630402
4,1,41,6,0.9608508050441742
4,1,42,6,0.9623101353645325
4,1,43,6,0.968546599149704
4,1,44,6,0.9871913194656372
4,1,45,6,0.8952627778053284
4,1,46,6,0.9940704107284546
4,0,0,7,0.033942583948373795
4,0,2,7,0.0068950525019317865
4,0,4,7,0.008516327943652868
4,0,6,7,0.4027165323495865
4,0,8,7,0.0335746668279171
4,0,10,7,0.012765832711011171
4,0,12,7,0.01692293956875801
4,0,14,7,0.016395017970353365
4,0,16,7,0.04685947299003601
4,0,18,7,0.021137673407793045
4,0,20,7,0.03749806620180607
4,0,22,7,0.11848622187972069
4,0,24,7,0.1324375383555889
4,0,26,7,0.24240069091320038
4,0,28,7,0.34314005821943283
4,1,30,7,0.567890465259552
4,1,32,7,0.41168248653411865
4,1,34,7,0.9742708802223206
4,1,36,7,0.973950058221817
4,1,38,7,0.9784431457519531
4,1,40,7,0.9692434668540955
4,1,42,7,0.9794502556324005
4,1,44,7,0.9866175055503845
4,1,46,7,0.9771193563938141
4,1,48,7,0.9642464816570282
4,1,50,7,0.9245712161064148
4,1,52,7,0.9466793835163116
4,1,54,7,0.9906830191612244
4,1,56,7,0.9878203868865967
4,1,58,7,0.9801604449748993
4,1,60,7,0.9968331754207611
4,1,62,7,0.9949963986873627
4,0,0,8,0.0032456022454425693
4,0,2,8,0.005413124104961753
4,0,4,8,0.01280629402026534
4,0,6,8,0.0062048123218119144
4,0,8,8,0.024141372181475163
4,0,10,8,0.015581766609102488
4,0,12,8,0.029447575099766254
4,0,14,8,0.005957164452411234
4,0,16,8,0.024675436783581972
4,0,18,8,0.02164722327142954
4,0,20,8,0.022250231821089983
4,0,22,8,0.0521643478423357
4,0,24,8,0.22266684472560883
4,0,26,8,0.46886177361011505
4,0,28,8,0.5547110438346863
4,1,30,8,0.7772842049598694
4,1,32,8,0.7578412890434265
4,1,34,8,0.6669390797615051
4,1,36,8,0.9676609933376312
4,1,38,8,0.9380103647708893
4,1,40,8,0.7041792273521423
4,1,42,8,0.4724872410297394
4,1,44,8,0.4699944108724594
4,1,46,8,0.5443778932094574
4,1,48,8,0.4267135113477707
4,1,50,8,0.9812892377376556
4,1,52,8,0.9989996552467346
4,1,53,8,0.9996150732040405
4,1,54,8,0.9998010694980621
4,1,55,8,0.9983638525009155
4,1,56,8,0.997072845697403
4,1,57,8,0.9931320250034332
4,1,58,8,0.9996486902236938
4,0,0,9,0.13352518901228905
4,0,2,9,0.023611255455762148
4,0,4,9,0.030284952372312546
4,0,6,9,0.006515595654491335
4,0,8,9,0.00703396339667961
4,0,10,9,0.010842342278920114
4,0,12,9,0.014567889738827944
4,0,14,9,0.01858394779264927
4,0,16,9,0.051325494423508644
4,0,18,9,0.024295196868479252
4,0,20,9,0.01933324197307229
4,0,22,9,0.011478153988718987
4,0,24,9,0.03053569793701172
4,0,26,9,0.03737933747470379
4,0,28,9,0.10602956265211105
4,1,30,9,0.3836461007595062
4,1,32,9,0.5357799082994461
4,1,34,9,0.9300695359706879
4,1,36,9,0.6209132373332977
4,1,37,9,0.9986220300197601
4,1,38,9,0.9144432842731476
4,1,39,9,0.8481515645980835
4,1,40,9,0.9060166776180267
4,1,41,9,0.969776839017868
4,1,42,9,0.9625188112258911
4,1,43,9,0.9722377061843872
4,1,44,9,0.962731122970581
5,0,0,0,0.017405573278665543
5,0,2,0,0.014567479956895113
5,0,4,0,0.017094909213483334
5,0,6,0,0.02035269234329462
5,0,8,0,0.026464812457561493
5,0,10,0,0.025348173454403877
5,0,12,0,0.01997392252087593
5,0,14,0,0.02922821883112192
5,0,16,0,0.042273242957890034
5,0,18,0,0.028467579744756222
5,0,20,0,0.55690598487854
5,0,22,0,0.6314939111471176
5,0,0,1,0.025154816918075085
5,0,2,1,0.02441750280559063
5,0,4,1,0.01922316988930106
5,0,6,1,0.0241383109241724
5,0,8,1,0.009773592930287123
5,0,10,1,0.0254165418446064
5,0,12,1,0.004327760776504874
5,0,14,1,0.015360999386757612
5,0,16,1,0.06056085787713528
5,0,18,1,0.012139628175646067
5,0,20,1,0.008635167963802814
5,0,22,1,0.0010917051113210618
5,0,24,1,0.00016001335825421847
5,0,26,1,0.0236591175198555
5,0,28,1,0.02685576630756259
5,0,0,2,0.04200970195233822
5,0,2,2,0.03297164477407932
5,0,4,2,0.017025339882820845
5,0,6,2,0.021908034570515156
5,0,8,2,0.016805432736873627
5,0,10,2,0.012506208848208189
5,0,12,2,0.030917628668248653
5,0,14,2,0.009206509217619896
5,0,16,2,0.012018983252346516
5,0,18,2,0.0011659201700240374
5,0,20,2,0.03999797999858856
5,0,0,3,0.0068037083838135
5,0,2,3,0.015311856986954808
5,0,4,3,0.01812283741310239
5,0,6,3,0.020959025248885155
5,0,8,3,0.021579601801931858
5,0,10,3,0.014129704795777798
5,0,12,3,0.02219478227198124
5,0,14,3,0.05611579306423664
5,0,16,3,0.13409624621272087
5,0,18,3,0.021116534247994423
5,0,20,3,0.20691750198602676
5,0,22,3,0.05343935918062925
5,0,24,3,0.22007016837596893
5,0,26,3,0.08781509194523096
5,0,28,3,0.14165600389242172
5,1,30,3,0.20434216409921646
5,1,32,3,0.8920613527297974
5,1,34,3,0.9646224081516266
5,0,0,4,0.010944908950477839
5,0,2,4,0.025043681263923645
5,0,4,4,0.019229683093726635
5,0,6,4,0.02433561161160469
5,0,8,4,0.01718867849558592
5,0,10,4,0.022325119003653526
5,0,12,4,0.019277806393802166
5,0,14,4,0.024938344955444336
5,0,16,4,0.026345964521169662
5,0,18,4,0.020977510139346123
5,0,20,4,0.046318842098116875
5,0,22,4,0.014499768149107695
5,0,24,4,0.030981523916125298
5,0,26,4,0.4090440571308136
5,0,28,4,0.942203551530838
5,1,30,4,0.4094140976667404
5,1,32,4,0.9518246054649353
5,1,34,4,0.9743418097496033
5,1,36,4,0.8480893075466156
5,0,0,5,0.022161678411066532
5,0,2,5,0.0148805589415133
5,0,4,5,0.018405969254672527
5,0,6,5,0.02188125904649496
5,0,8,5,0.01923579815775156
5,0,10,5,0.022548395209014416
5,0,12,5,0.020034927874803543
5,0,14,5,0.035873353481292725
5,0,16,5,0.039184242486953735
5,0,18,5,0.03826603014022112
5,0,20,5,0.03818699065595865
5,0,22,5,0.0009932173124980181
5,0,24,5,0.0025190392043441534
5,0,26,5,0.030337540432810783
5,0,28,5,0.6306107640266418
5,1,30,5,0.4099919945001602
5,1,32,5,0.8812185823917389
5,1,34,5,0.9662522077560425
5,0,0,6,0.03189465124160051
5,0,2,6,0.02046528458595276
5,0,4,6,0.022269533947110176
5,0,6,6,0.06282941438257694
5,0,8,6,0.03539564087986946
5,0,10,6,0.01530416589230299
5,0,12,6,0.014806723687797785
5,0,14,6,0.030870355665683746
5,0,16,6,0.045411353930830956
5,0,18,6,0.025654354132711887
5,0,20,6,0.41819368302822113
5,0,0,7,0.015575673896819353
5,0,2,7,0.007068590726703405
5,0,4,7,0.006998973898589611
5,0,6,7,0.008963242638856173
5,0,8,7,0.0166407423093915
5,0,10,7,0.02301075914874673
5,0,12,7,0.02465746644884348
5,0,14,7,0.027892042882740498
5,0,16,7,0.03845621831715107
5,0,18,7,0.014021066948771477
5,0,20,7,0.02262224070727825
5,0,22,7,0.02220006985589862
5,0,24,7,0.019924399442970753
5,0,26,7,0.08527403324842453
5,0,28,7,0.8678510189056396
5,1,30,7,0.41972438246011734
5,0,0,8,0.01324045192450285
5,0,2,8,0.014860024210065603
5,0,4,8,0.013936029747128487
5,0,6,8,0.03185336850583553
5,0,8,8,0.014568762853741646
5,0,10,8,0.01894316729158163
5,0,12,8,0.01824268326163292
5,0,14,8,0.019273211248219013
5,0,16,8,0.030311383306980133
5,0,18,8,0.0667122583836317
5,0,20,8,0.23709701746702194
5,0,22,8,0.25164468958973885
5,0,0,9,0.0243146987631917
5,0,2,9,0.020265519618988037
5,0,4,9,0.019520185887813568
5,0,6,9,0.009408764773979783
5,0,8,9,0.008987575303763151
5,0,10,9,0.015355839394032955
5,0,12,9,0.015569006092846394
5,0,14,9,0.02432148065418005
5,0,16,9,0.09166420251131058
5,0,18,9,0.021026087924838066
5,0,20,9,0.02691863663494587
5,0,22,9,0.004247796256095171
5,0,24,9,0.026665945537388325
5,0,26,9,0.10698478668928146
5,0,28,9,0.8452391028404236
5,1,30,9,0.5456748157739639
5,1,32,9,0.21010418236255646
5,1,34,9,0.4728618711233139
5,1,36,9,0.2756030410528183
5,1,38,9,0.8857910633087158
5,1,40,9,0.7129266262054443
5,1,42,9,0.8577506840229034
6,0,0,0,0.3467700034379959
6,0,2,0,0.6718708276748657
6,0,4,0,0.5068968087434769
6,0,6,0,0.03360402770340443
6,0,8,0,0.7988130748271942
6,0,10,0,0.06118566170334816
6,0,12,0,0.11520026624202728
6,0,14,0,0.5719385743141174
6,0,16,0,0.3372993618249893
6,0,18,0,0.19436562806367874
6,0,20,0,0.053764352574944496
6,0,22,0,0.08154177851974964
6,0,24,0,0.20900806039571762
6,0,26,0,0.5021198242902756
6,0,28,0,0.2778608798980713
6,1,30,0,0.3242437243461609
6,1,32,0,0.41624070703983307
6,1,34,0,0.11941223591566086
6,1,36,0,0.609460711479187
6,1,38,0,0.7905378937721252
6,1,40,0,0.3046741560101509
6,1,42,0,0.264391764998436
6,1,44,0,0.39649027585983276
6,1,46,0,0.5517255812883377
6,1,48,0,0.8930307030677795
6,1,50,0,0.9833775162696838
6,1,52,0,0.9863675534725189
6,1,54,0,0.9964157044887543
6,1,56,0,0.9680582582950592
6,1,58,0,0.9926756918430328
6,0,0,1,0.008350496413186193
6,0,2,1,0.010606615338474512
6,0,4,1,0.009895970113575459
6,0,6,1,0.1145535558462143
6,0,8,1,0.017042849212884903
6,0,10,1,0.10207455232739449
6,0,12,1,0.48648908734321594
6,0,14,1,0.18473942577838898
6,0,16,1,0.1410459727048874
6,0,18,1,0.5469509065151215
6,0,20,1,0.6587752997875214
6,0,22,1,0.4994927942752838
6,0,24,1,0.4154173284769058
6,0,26,1,0.6130368113517761
6,0,28,1,0.4078504741191864
6,1,30,1,0.2940754294395447
6,1,32,1,0.8573940396308899
6,1,34,1,0.8979827165603638
6,1,36,1,0.7693058252334595
6,1,38,1,0.803325742483139
6,1,40,1,0.856863260269165
6,1,42,1,0.8135426640510559
6,1,44,1,0.8078107535839081
6,1,45,1,0.9357640147209167
6,1,46,1,0.9795689582824707
6,0,0,2,0.15964214503765106
6,0,2,2,0.04723722953349352
6,0,4,2,0.10156254097819328
6,0,6,2,0.06610754132270813
6,0,8,2,0.07913997396826744
6,0,10,2,0.07133336551487446
6,0,12,2,0.14376135170459747
6,0,14,2,0.06720380485057831
6,0,16,2,0.3545554429292679
6,0,18,2,0.29330655187368393
6,0,20,2,0.21910534799098969
6,0,22,2,0.07392260804772377
6,0,24,2,0.45251429080963135
6,0,26,2,0.0989399179816246
6,0,28,2,0.6350218951702118
6,1,30,2,0.6842266619205475
6,1,32,2,0.52058906853199
6,1,34,2,0.599436342716217
6,1,36,2,0.6232318580150604
6,1,38,2,0.6924666166305542
6,1,40,2,0.7215008437633514
6,1,42,2,0.35961076617240906
6,1,44,2,0.7846793532371521
6,1,46,2,0.941067636013031
6,1,48,2,0.9484976232051849
6,1,50,2,0.9145909547805786
6,1,52,2,0.9084697067737579
6,1,54,2,0.9573590457439423
6,1,56,2,0.8301070034503937
6,1,58,2,0.9525411128997803
6,1,60,2,0.9678607881069183
6,1,62,2,0.9001269936561584
6,1,64,2,0.8385938405990601
6,1,66,2,0.9761681258678436
6,1,68,2,0.9917629957199097
6,1,70,2,0.9968322813510895
6,1,72,2,0.9967539012432098
6,1,74,2,0.9935263097286224
6,1,76,2,0.9929823279380798
6,1,78,2,0.9986876845359802
6,1,80,2,0.9992290735244751
6,0,0,3,0.04576302878558636
6,0,2,3,0.3666887953877449
6,0,4,3,0.34565481543540955
6,0,6,3,0.1067170798778534
6,0,8,3,0.172844760119915
6,0,10,3,0.3451232314109802
6,0,12,3,0.28521212935447693
6,0,14,3,0.11453370004892349
6,0,16,3,0.23566316068172455
6,0,18,3,0.5157405138015747
6,0,20,3,0.18987950682640076
6,0,22,3,0.21714594960212708
6,0,24,3,0.5539005994796753
6,0,26,3,0.8363592624664307
6,0,28,3,0.8160722851753235
6,1,30,3,0.47982512414455414
6,1,31,3,0.8619539737701416
6,1,32,3,0.8405281007289886
6,1,33,3,0.8918927907943726
6,1,34,3,0.8388131260871887
6,1,35,3,0.8150358200073242
6,1,36,3,0.7589817941188812
6,1,37,3,0.9038495123386383
6,1,38,3,0.9551674425601959
6,1,39,3,0.9023066461086273
6,1,40,3,0.9130361676216125
6,1,41,3,0.9725712239742279
6,1,42,3,0.9886920750141144
6,1,43,3,0.9484608173370361
6,1,44,3,0.9665307402610779
6,1,45,3,0.9823656380176544
6,1,46,3,0.9705755710601807
6,1,47,3,0.9787440896034241
6,1,48,3,0.9667604863643646
6,1,49,3,0.9514735341072083
6,1,50,3,0.9859155118465424
6,0,0,4,0.3246312737464905
6,0,2,4,0.3822767734527588
6,0,4,4,0.35660935938358307
6,0,6,4,0.07126764580607414
6,0,8,4,0.1119290441274643
6,0,10,4,0.15444763004779816
6,0,12,4,0.3605455309152603
6,0,14,4,0.5236457884311676
6,0,16,4,0.5251173377037048
6,0,18,4,0.43637116998434067
6,0,20,4,0.5273274332284927
6,0,22,4,0.3311646282672882
6,0,24,4,0.5257122963666916
6,0,26,4,0.6054058969020844
6,0,28,4,0.16488516330718994
6,1,30,4,0.10952116176486015
6,1,32,4,0.04920518770813942
6,1,34,4,0.42989403009414673
6,1,36,4,0.5918741524219513
6,1,38,4,0.8191116154193878
6,1,40,4,0.9826570749282837
6,1,42,4,0.8778413832187653
6,1,44,4,0.44907721877098083
6,1,46,4,0.7660077512264252
6,1,48,4,0.9043922126293182
6,1,50,4,0.9244591891765594
6,1,52,4,0.7366694211959839
6,1,54,4,0.696181446313858
6,1,56,4,0.7789011895656586
6,1,58,4,0.7820804715156555
6,1,60,4,0.9081468284130096
6,1,62,4,0.842432051897049
6,1,64,4,0.8315996527671814
6,1,66,4,0.8263775706291199
6,0,0,5,0.09562600404024124
6,0,2,5,0.038031913340091705
6,0,4,5,0.05248922109603882
6,0,6,5,0.03945110086351633
6,0,8,5,0.04951219819486141
6,0,10,5,0.12309565767645836
6,0,12,5,0.33323702216148376
6,0,14,5,0.2613639459013939
6,0,16,5,0.6360557377338409
6,0,18,5,0.6109285950660706
6,0,20,5,0.6710928082466125
6,0,22,5,0.8789370357990265
6,0,24,5,0.9532186388969421
6,0,26,5,0.7765660285949707
6,0,28,5,0.647816002368927
6,1,30,5,0.5116783380508423
6,1,32,5,0.6946720778942108
6,1,34,5,0.5077190548181534
6,1,36,5,0.20524271577596664
6,1,38,5,0.2970871031284332
6,1,40,5,0.4000088721513748
6,1,42,5,0.7261494696140289
6,1,44,5,0.6219625174999237
6,1,45,5,0.21690765023231506
6,1,46,5,0.16449805349111557
6,1,47,5,0.08642985671758652
6,1,48,5,0.7970682084560394
6,1,49,5,0.6525430679321289
6,1,50,5,0.2895556688308716
6,1,51,5,0.39863646030426025
6,1,52,5,0.5969561636447906
6,1,53,5,0.697696328163147
6,1,54,5,0.8415836691856384
6,1,55,5,0.6907898187637329
6,1,56,5,0.2626752555370331
6,1,57,5,0.5471894443035126
6,1,58,5,0.8586356043815613
6,1,59,5,0.97178915143013
6,1,60,5,0.704157829284668
6,1,61,5,0.9580185115337372
6,1,62,5,0.9135171175003052
6,0,0,6,0.26864051818847656
6,0,2,6,0.0419808104634285
6,0,4,6,0.015102311968803406
6,0,6,6,0.002167810744140297
6,0,8,6,0.01293444400653243
6,0,10,6,0.04820129834115505
6,0,12,6,0.056162022054195404
6,0,14,6,0.2748657763004303
6,0,16,6,0.4929760545492172
6,0,18,6,0.18885105103254318
6,0,20,6,0.5060696303844452
6,0,22,6,0.6488068401813507
6,0,24,6,0.7949250042438507
6,0,26,6,0.8383048474788666
6,0,28,6,0.7003997266292572
6,1,30,6,0.6915008723735809
6,1,32,6,0.8646238148212433
6,1,34,6,0.8935364782810211
6,1,36,6,0.8696106970310211
6,1,38,6,0.9147601127624512
6,1,40,6,0.9162359237670898
6,1,42,6,0.7504524886608124
6,1,44,6,0.9581486880779266
6,1,46,6,0.944566011428833
6,1,48,6,0.7405720949172974
6,1,50,6,0.8885780572891235
6,1,52,6,0.8460588753223419
6,1,54,6,0.9151634275913239
6,1,56,6,0.9403426945209503
6,1,58,6,0.8630688786506653
6,1,60,6,0.9130649864673615
6,1,61,6,0.9368342161178589
6,1,62,6,0.963639497756958
6,1,63,6,0.9702787697315216
6,1,64,6,0.9183675646781921
6,1,65,6,0.9557422995567322
7,0,0,1,0.0023109654139261693
7,0,2,1,0.008029577089473605
7,0,4,1,0.06614374741911888
7,0,6,1,0.11967005953192711
7,0,8,1,0.14789552986621857
7,0,10,1,0.08843730390071869
7,0,12,1,0.03956207074224949
7,0,14,1,0.030981444753706455
7,0,16,1,0.07390649802982807
7,0,18,1,0.15355554968118668
7,0,20,1,0.6735398471355438
7,0,22,1,0.7552358210086823
7,0,24,1,0.31210173666477203
7,0,26,1,0.1984335109591484
7,0,28,1,0.14341939240694046
7,1,30,1,0.5501473098993301
7,1,32,1,0.8279640078544617
7,1,34,1,0.7266879975795746
7,1,36,1,0.7390432059764862
7,1,38,1,0.8465233147144318
7,1,40,1,0.8751996457576752
7,1,42,1,0.9954398572444916
7,1,44,1,0.9878746569156647
7,1,46,1,0.9942403435707092
7,1,48,1,0.9960882365703583
7,1,50,1,0.9919319450855255
7,1,52,1,0.9776498079299927
7,1,54,1,0.9752323031425476
7,1,56,1,0.9988703727722168
7,1,58,1,0.9985540211200714
7,1,60,1,0.9536254405975342
7,1,62,1,0.701728880405426
7,0,0,2,0.058046406134963036
7,0,2,2,0.03225282020866871
7,0,4,2,0.03986651636660099
7,0,6,2,0.12388557195663452
7,0,8,2,0.2774372547864914
7,0,10,2,0.10456996783614159
7,0,12,2,0.09856237098574638
7,0,14,2,0.045531805604696274
7,0,16,2,0.06276756152510643
7,0,18,2,0.31376785039901733
7,0,20,2,0.2469882071018219
7,0,22,2,0.2550073713064194
7,0,24,2,0.0840635634958744
7,0,26,2,0.6862986981868744
7,0,28,2,0.7779756784439087
7,1,30,2,0.9798885583877563
7,1,32,2,0.641910582780838
7,1,34,2,0.9486764371395111
7,1,36,2,0.9734191596508026
7,1,38,2,0.9972241818904877
7,1,40,2,0.9500590562820435
7,1,42,2,0.9898245334625244
7,1,43,2,0.9940386712551117
7,1,44,2,0.9953829050064087
7,1,45,2,0.9987479448318481
7,1,46,2,0.9976634383201599
7,1,47,2,0.9853592813014984
7,1,48,2,0.9942026436328888
7,1,49,2,0.9992126226425171
7,1,50,2,0.9972922205924988
7,1,51,2,0.9984161257743835
7,1,52,2,0.9998875856399536
7,1,53,2,0.9995874464511871
7,1,54,2,0.9722536504268646
7,1,55,2,0.996505081653595
7,0,0,3,0.06676396913826466
7,0,2,3,0.03633658494800329
7,0,4,3,0.01940189185552299
7,0,6,3,0.019861509557813406
7,0,8,3,0.05661839246749878
7,0,10,3,0.020100241526961327
7,0,12,3,0.022540180012583733
7,0,14,3,0.10708069428801537
7,0,16,3,0.017886908259242773
7,0,18,3,0.06648548319935799
7,0,20,3,0.2025708481669426
7,0,22,3,0.35858573019504547
7,0,24,3,0.22137796133756638
7,0,26,3,0.29104195535182953
7,0,28,3,0.4135301411151886
7,1,30,3,0.5186095237731934
7,1,32,3,0.7246865034103394
7,1,34,3,0.7599056363105774
7,1,36,3,0.45451565086841583
7,1,38,3,0.41821275651454926
7,1,40,3,0.9841323494911194
7,1,42,3,0.9670053124427795
7,1,44,3,0.9953339695930481
7,1,46,3,0.933394730091095
7,1,48,3,0.9374631941318512
7,0,0,4,0.09226861223578453
7,0,2,4,0.02465731743723154
7,0,4,4,0.1507025696337223
7,0,6,4,0.03525333199650049
7,0,8,4,0.25082213431596756
7,0,10,4,0.047358833253383636
7,0,12,4,0.08620160818099976
7,0,14,4,0.036946363747119904
7,0,16,4,0.3283385634422302
7,0,18,4,0.0882406085729599
7,0,20,4,0.014737265650182962
7,0,22,4,0.022804822772741318
7,0,24,4,0.05959733761847019
7,0,26,4,0.058008862659335136
7,0,28,4,0.042489370331168175
7,1,30,4,0.7727568447589874
7,1,32,4,0.643116295337677
7,1,34,4,0.8017972409725189
7,1,36,4,0.9513977766036987
7,1,38,4,0.971798300743103
7,1,40,4,0.9934929311275482
7,1,42,4,0.9918895065784454
7,1,44,4,0.9905151426792145
7,1,45,4,0.9279860258102417
7,1,46,4,0.9812826812267303
7,1,47,4,0.9902293384075165
7,1,48,4,0.6349081099033356
7,1,49,4,0.9906415045261383
7,1,50,4,0.998952329158783
7,1,51,4,0.9934681951999664
7,1,52,4,0.9026444554328918
7,1,53,4,0.8596910536289215
7,1,54,4,0.9875738620758057
7,1,55,4,0.9930088818073273
7,0,0,5,0.013952471781522036
7,0,2,5,0.030012904666364193
7,0,4,5,0.03488828707486391
7,0,6,5,0.01960478536784649
7,0,8,5,0.23868540674448013
7,0,10,5,0.14283686131238937
7,0,12,5,0.16936589032411575
7,0,14,5,0.040304115042090416
7,0,16,5,0.5711361169815063
7,0,18,5,0.08317536488175392
7,0,20,5,0.6197740435600281
7,0,22,5,0.2318011149764061
7,0,24,5,0.1390478014945984
7,0,26,5,0.1227608174085617
7,0,28,5,0.5622265636920929
7,1,30,5,0.288721039891243
7,1,32,5,0.28198620676994324
7,1,34,5,0.6211377680301666
7,1,35,5,0.33605845272541046
7,1,36,5,0.10629810392856598
7,1,37,5,0.24268872290849686
7,1,38,5,0.6214179396629333
7,1,39,5,0.21820560842752457
7,1,40,5,0.14168714731931686
7,0,0,7,0.055089348927140236
7,0,2,7,0.015593032818287611
7,0,4,7,0.34891635179519653
7,0,6,7,0.027305063791573048
7,0,8,7,0.0018414908408885822
8,0,0,0,0.0095030483789742
8,0,2,0,0.006183545337989926
8,0,4,0,0.2655695825815201
8,0,6,0,0.09311429411172867
8,0,8,0,0.35285484790802
8,0,10,0,0.5446099638938904
8,0,12,0,0.44448739290237427
8,0,14,0,0.02481657825410366
8,0,16,0,0.012071751523762941
8,0,18,0,0.4409083276987076
8,0,20,0,0.5944311916828156
8,0,22,0,0.4894430935382843
8,0,24,0,0.4038579612970352
8,0,26,0,0.1601942554116249
8,0,28,0,0.3862515389919281
8,1,30,0,0.19842641800642014
8,1,32,0,0.8011991083621979
8,1,34,0,0.778931051492691
8,1,36,0,0.9411570131778717
8,1,38,0,0.8638783693313599
8,1,40,0,0.7718645930290222
8,1,42,0,0.9523160457611084
8,1,44,0,0.8611950278282166
8,1,46,0,0.5217800736427307
8,1,48,0,0.24579285085201263
8,1,50,0,0.5898724794387817
8,1,52,0,0.6238302886486053
8,1,54,0,0.5820762813091278
8,1,56,0,0.6853046417236328
8,1,58,0,0.9557534754276276
8,1,60,0,0.7103342711925507
8,1,62,0,0.7125420868396759
8,1,64,0,0.8630184531211853
8,1,66,0,0.914349377155304
8,1,68,0,0.8588931560516357
8,1,69,0,0.9078357219696045
8,1,70,0,0.9506642818450928
8,1,71,0,0.9685135185718536
8,1,72,0,0.9264398217201233
8,1,73,0,0.9446267187595367
8,1,74,0,0.9759238064289093
8,1,75,0,0.9747191071510315
8,1,76,0,0.9468885660171509
8,1,77,0,0.9724220037460327
8,0,0,1,0.7085800468921661
8,0,2,1,0.4810781925916672
8,0,4,1,0.5477434247732162
8,0,6,1,0.35565225780010223
8,0,8,1,0.5666482448577881
8,0,10,1,0.8379848599433899
8,0,12,1,0.3143768459558487
8,0,14,1,0.7002748548984528
8,0,16,1,0.6972955167293549
8,0,18,1,0.8951365649700165
8,0,20,1,0.5625666230916977
8,0,22,1,0.3639654070138931
8,0,24,1,0.383486807346344
8,0,26,1,0.029136464931070805
8,0,28,1,0.5414806008338928
8,1,30,1,0.32484396547079086
8,1,32,1,0.6408431231975555
8,1,34,1,0.7322337329387665
8,1,36,1,0.8663298785686493
8,1,38,1,0.8372116386890411
8,1,40,1,0.6781503260135651
8,1,42,1,0.5115700960159302
8,1,44,1,0.268557108938694
8,0,0,2,0.026690103113651276
8,0,2,2,0.030206073075532913
8,0,4,2,0.09778594225645065
8,0,6,2,0.05921062454581261
8,0,8,2,0.030445405282080173
8,0,10,2,0.1283419318497181
8,0,12,2,0.020777937956154346
8,0,14,2,0.0036650770343840122
8,0,16,2,0.0671222172677517
8,0,18,2,0.32241763174533844
8,0,20,2,0.7947359681129456
8,0,22,2,0.7008948624134064
8,0,24,2,0.5256963968276978
8,0,26,2,0.46597740054130554
8,0,28,2,0.41263993084430695
8,1,30,2,0.8592988848686218
8,1,32,2,0.906916618347168
8,1,34,2,0.9116476476192474
8,1,36,2,0.8639078140258789
8,1,38,2,0.9169506132602692
8,1,40,2,0.9859364032745361
8,1,42,2,0.9490657150745392
8,1,44,2,0.9376088678836823
8,1,46,2,0.9814814627170563
8,1,48,2,0.9793637096881866
8,1,50,2,0.9839640259742737
8,1,52,2,0.9930256605148315
8,1,54,2,0.9902217984199524
8,1,56,2,0.9883020222187042
8,1,58,2,0.9904730319976807
8,1,60,2,0.953840434551239
8,1,62,2,0.9900399148464203
8,1,64,2,0.9911116659641266
8,1,65,2,0.9944324493408203
8,1,66,2,0.9906735122203827
8,1,67,2,0.986088901758194
8,1,68,2,0.995344489812851
8,1,69,2,0.9962621927261353
8,1,70,2,0.9879403710365295
8,1,71,2,0.9882361590862274
8,0,0,3,0.6081247925758362
8,0,2,3,0.4676375240087509
8,0,4,3,0.377315878868103
8,0,6,3,0.24742483347654343
8,0,8,3,0.1764710322022438
8,0,10,3,0.264042429625988
8,0,12,3,0.11961689963936806
8,0,14,3,0.07340585626661777
8,0,16,3,0.1265791803598404
8,0,18,3,0.06570022366940975
8,0,20,3,0.0103698018938303
8,0,22,3,0.2946690022945404
